game_id,record_id,home_team,away_team,went_ot,home_off_line,home_def_pairing,away_off_line,away_def_pairing,home_goalie,away_goalie,toi,home_assists,home_shots,home_xg,home_max_xg,home_goals,away_assists,away_shots,away_xg,away_max_xg,away_goals,home_penalties_committed,home_penalty_minutes,away_penalties_committed,away_penalty_minutes
game_100,record_45,serbia,rwanda,0,empty_net_line,empty_net_line,second_off,first_def,empty_net,player_id_62,52.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_100,record_46,serbia,rwanda,0,empty_net_line,empty_net_line,second_off,second_def,empty_net,player_id_62,17.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_100,record_47,serbia,rwanda,0,second_off,first_def,second_off,first_def,player_id_12,player_id_62,135.34,0,2,0.206,0.103,0,0,0,0,0,0,0,0,0,0
game_100,record_48,serbia,rwanda,0,second_off,second_def,first_off,second_def,player_id_12,player_id_62,212.81,2,4,0.4905,0.2301,1,0,2,0.2647,0.1324,0,0,0,0,0
game_100,record_49,serbia,rwanda,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_12,player_id_62,673.49,2,8,1.2579,0.211,1,0,3,0.2239,0.0765,0,1,2,9,18
game_100,record_50,serbia,rwanda,0,first_off,first_def,second_off,second_def,player_id_12,player_id_62,125,0,1,0.0934,0.0934,0,0,1,0.0659,0.0659,0,0,0,0,0
game_100,record_51,serbia,rwanda,0,first_off,second_def,first_off,first_def,player_id_12,player_id_62,152.32,0,0,0,0,0,0,1,0.0849,0.0849,0,0,0,0,0
game_100,record_52,serbia,rwanda,0,second_off,first_def,second_off,second_def,player_id_12,player_id_62,129.65,0,2,0.2169,0.1085,0,0,1,0.0763,0.0763,0,0,0,0,0
game_100,record_53,serbia,rwanda,0,second_off,second_def,second_off,first_def,player_id_12,player_id_62,25.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_100,record_54,serbia,rwanda,0,first_off,second_def,second_off,first_def,player_id_12,player_id_62,130.38,0,0,0,0,0,0,1,0.0895,0.0895,0,0,0,0,0
game_100,record_55,serbia,rwanda,0,first_off,second_def,first_off,second_def,player_id_12,player_id_62,119.15,0,1,0.092,0.092,0,0,1,0.069,0.069,0,0,0,0,0
game_100,record_56,serbia,rwanda,0,second_off,second_def,second_off,second_def,player_id_12,player_id_62,48.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_100,record_57,serbia,rwanda,0,first_off,first_def,second_off,first_def,player_id_12,player_id_62,170.22,0,1,0.088,0.088,0,0,1,0.0819,0.0819,0,0,0,0,0
game_100,record_58,serbia,rwanda,0,second_off,second_def,first_off,first_def,player_id_12,player_id_62,96.54,1,2,0.2471,0.1455,1,0,1,0.0953,0.0953,0,0,0,0,0
game_100,record_59,serbia,rwanda,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_12,player_id_62,526.51,0,2,0.1897,0.1079,0,10,9,1.5116,0.2194,5,7,14,1,2
game_100,record_60,serbia,rwanda,0,second_off,first_def,first_off,first_def,player_id_12,player_id_62,241.24,0,1,0.0939,0.0939,0,0,2,0.1753,0.0877,0,0,0,0,0
game_100,record_61,serbia,rwanda,0,first_off,first_def,first_off,second_def,player_id_12,player_id_62,98.1,0,2,0.2332,0.1489,0,0,1,0.0613,0.0613,0,0,0,0,0
game_100,record_62,serbia,rwanda,0,empty_net_line,empty_net_line,first_off,first_def,empty_net,player_id_62,62.51,2,1,0.1814,0.1814,1,0,0,0,0,0,0,0,0,0
game_100,record_63,serbia,rwanda,0,first_off,second_def,second_off,second_def,player_id_12,player_id_62,315.93,0,2,0.2024,0.1012,0,0,2,0.1472,0.0736,0,0,0,0,0
game_100,record_64,serbia,rwanda,0,first_off,first_def,first_off,first_def,player_id_12,player_id_62,119.18,0,1,0.0788,0.0788,0,0,1,0.0772,0.0772,0,0,0,0,0
game_100,record_65,serbia,rwanda,0,empty_net_line,empty_net_line,first_off,second_def,empty_net,player_id_62,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1000,record_66,brazil,netherlands,0,second_off,first_def,second_off,second_def,player_id_14,player_id_148,134.7,0,1,0.1062,0.1062,0,0,2,0.1129,0.0565,0,0,0,0,0
game_1000,record_67,brazil,netherlands,0,second_off,second_def,first_off,second_def,player_id_14,player_id_148,180.58,0,3,0.3097,0.1032,0,0,0,0,0,0,0,0,0,0
game_1000,record_68,brazil,netherlands,0,first_off,first_def,first_off,first_def,player_id_14,player_id_148,166.44,0,1,0.0968,0.0968,0,0,1,0.0638,0.0638,0,0,0,0,0
game_1000,record_69,brazil,netherlands,0,second_off,first_def,first_off,first_def,player_id_14,player_id_148,186.79,0,0,0,0,0,0,1,0.0817,0.0817,0,0,0,0,0
game_1000,record_70,brazil,netherlands,0,second_off,second_def,first_off,first_def,player_id_14,player_id_148,120.32,0,2,0.1941,0.0971,0,0,2,0.2081,0.1041,0,0,0,0,0
game_1000,record_71,brazil,netherlands,0,second_off,first_def,second_off,first_def,player_id_14,player_id_148,167.97,1,2,0.181,0.1,1,0,1,0.0659,0.0659,0,0,0,0,0
game_1000,record_72,brazil,netherlands,0,second_off,second_def,second_off,first_def,player_id_14,player_id_148,113.36,0,1,0.1051,0.1051,0,0,0,0,0,0,0,0,0,0
game_1000,record_73,brazil,netherlands,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_14,player_id_148,385.11,0,6,0.8901,0.1584,0,0,3,0.1848,0.0895,0,2,4,5,10
game_1000,record_74,brazil,netherlands,0,first_off,first_def,second_off,second_def,player_id_14,player_id_148,116.99,0,3,0.3332,0.1111,0,0,1,0.0385,0.0385,0,0,0,0,0
game_1000,record_75,brazil,netherlands,0,first_off,second_def,first_off,first_def,player_id_14,player_id_148,115.84,0,1,0.1019,0.1019,0,0,1,0.0861,0.0861,0,0,0,0,0
game_1000,record_76,brazil,netherlands,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_14,player_id_148,720,0,1,0.0733,0.0733,0,0,7,1.1404,0.2137,0,8,16,0,0
game_1000,record_77,brazil,netherlands,0,second_off,second_def,second_off,second_def,player_id_14,player_id_148,119.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1000,record_78,brazil,netherlands,0,first_off,first_def,first_off,second_def,player_id_14,player_id_148,36.78,0,0,0,0,0,0,1,0.0543,0.0543,0,0,0,0,0
game_1000,record_79,brazil,netherlands,0,first_off,first_def,second_off,first_def,player_id_14,player_id_148,79.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1000,record_80,brazil,netherlands,0,first_off,second_def,second_off,second_def,player_id_14,player_id_148,186.31,0,1,0.092,0.092,1,0,1,0.0608,0.0608,0,0,0,0,0
game_1000,record_81,brazil,netherlands,0,first_off,second_def,second_off,first_def,player_id_14,player_id_148,219.55,0,1,0.11,0.11,0,0,2,0.1406,0.0703,0,0,0,0,0
game_1000,record_82,brazil,netherlands,0,first_off,second_def,first_off,second_def,player_id_14,player_id_148,275.27,4,5,0.5927,0.1588,2,0,3,0.216,0.0766,0,0,0,1,2
game_1000,record_83,brazil,netherlands,0,second_off,first_def,first_off,second_def,player_id_14,player_id_148,275.23,1,4,0.4044,0.11,1,0,1,0.0722,0.0722,0,0,0,0,0
game_1001,record_84,india,morocco,0,first_off,second_def,second_off,first_def,player_id_257,player_id_25,191.94,0,0,0,0,0,0,3,0.242,0.0807,0,0,0,0,0
game_1001,record_85,india,morocco,0,first_off,second_def,first_off,second_def,player_id_257,player_id_25,87.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1001,record_86,india,morocco,0,first_off,first_def,first_off,second_def,player_id_257,player_id_25,286.19,0,1,0.1358,0.1358,0,0,1,0.0907,0.0907,0,0,0,0,0
game_1001,record_87,india,morocco,0,second_off,second_def,second_off,first_def,player_id_257,player_id_25,318.28,0,1,0.0575,0.0575,0,2,3,0.2495,0.0907,1,0,0,0,0
game_1001,record_88,india,morocco,0,second_off,first_def,second_off,second_def,player_id_257,player_id_25,139.58,0,4,0.464,0.1415,0,0,1,0.0969,0.0969,0,0,0,0,0
game_1001,record_89,india,morocco,0,empty_net_line,empty_net_line,second_off,second_def,empty_net,player_id_25,66.08,0,4,0.5559,0.1589,0,0,0,0,0,0,0,0,0,0
game_1001,record_90,india,morocco,0,second_off,second_def,second_off,second_def,player_id_257,player_id_25,86.97,0,1,0.0792,0.0792,0,0,0,0,0,0,0,0,0,0
game_1001,record_91,india,morocco,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_257,player_id_25,604.32,0,5,0.6911,0.1679,0,0,2,0.1394,0.0743,0,1,2,6,12
game_1001,record_92,india,morocco,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_257,player_id_25,595.68,0,4,0.3248,0.10780000000000001,0,4,12,2.1533,0.2208,2,7,14,2,4
game_1001,record_93,india,morocco,0,empty_net_line,empty_net_line,first_off,second_def,empty_net,player_id_25,45.79,0,1,0.1455,0.1455,0,0,1,0.1091,0.1091,0,0,0,0,0
game_1001,record_94,india,morocco,0,first_off,first_def,second_off,second_def,player_id_257,player_id_25,211.05,0,1,0.0962,0.0962,0,0,2,0.2457,0.1475,0,0,0,0,0
game_1001,record_95,india,morocco,0,second_off,first_def,first_off,second_def,player_id_257,player_id_25,291.96,0,2,0.1282,0.0641,0,0,1,0.1475,0.1475,0,0,0,0,0
game_1001,record_96,india,morocco,0,second_off,first_def,second_off,first_def,player_id_257,player_id_25,35.2,0,1,0.0688,0.0688,0,0,0,0,0,0,0,0,0,0
game_1001,record_97,india,morocco,0,first_off,first_def,second_off,first_def,player_id_257,player_id_25,147.74,2,1,0.1383,0.1383,1,0,0,0,0,0,0,0,0,0
game_1001,record_98,india,morocco,0,first_off,second_def,first_off,first_def,player_id_257,player_id_25,84.65,0,1,0.0518,0.0518,0,0,3,0.2917,0.1452,0,0,0,0,0
game_1001,record_99,india,morocco,0,first_off,second_def,second_off,second_def,player_id_257,player_id_25,40.38,0,2,0.1998,0.0999,0,0,0,0,0,0,0,0,0,0
game_1001,record_100,india,morocco,0,second_off,second_def,first_off,first_def,player_id_257,player_id_25,84.55,0,1,0.0311,0.0311,0,0,0,0,0,0,0,0,0,0
game_1001,record_101,india,morocco,0,second_off,first_def,first_off,first_def,player_id_257,player_id_25,39.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1001,record_102,india,morocco,0,first_off,first_def,first_off,first_def,player_id_257,player_id_25,113.54,0,1,0.0631,0.0631,0,0,0,0,0,0,0,0,0,0
game_1001,record_103,india,morocco,0,second_off,second_def,first_off,second_def,player_id_257,player_id_25,129.54,2,1,0.2281,0.2281,1,0,0,0,0,0,0,0,0,0
game_1002,record_104,peru,saudi_arabia,1,first_off,first_def,first_off,first_def,player_id_218,player_id_212,487.69,0,2,0.1798,0.0899,0,0,2,0.1893,0.0947,0,0,0,0,0
game_1002,record_105,peru,saudi_arabia,1,first_off,second_def,first_off,first_def,player_id_218,player_id_212,225.88,0,1,0.2256,0.2256,0,0,2,0.1491,0.0921,0,0,0,0,0
game_1002,record_106,peru,saudi_arabia,1,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_218,player_id_212,948.7,0,5,0.3124,0.0769,0,0,6,0.9538,0.2092,0,10,20,0,0
game_1002,record_107,peru,saudi_arabia,1,second_off,second_def,second_off,first_def,player_id_218,player_id_212,172.34,0,1,0.0812,0.0812,0,0,1,0.0988,0.0988,0,0,0,0,0
game_1002,record_108,peru,saudi_arabia,1,second_off,second_def,second_off,second_def,player_id_218,player_id_212,281.3,0,2,0.1705,0.0853,0,0,0,0,0,0,0,0,0,0
game_1002,record_109,peru,saudi_arabia,1,second_off,second_def,first_off,first_def,player_id_218,player_id_212,145.2,0,2,0.1392,0.0696,0,0,1,0.1086,0.1086,0,0,0,0,0
game_1002,record_110,peru,saudi_arabia,1,first_off,second_def,second_off,second_def,player_id_218,player_id_212,335.32,0,1,0.1047,0.1047,0,0,0,0,0,0,0,0,0,0
game_1002,record_111,peru,saudi_arabia,1,second_off,second_def,first_off,second_def,player_id_218,player_id_212,339.54,0,0,0,0,0,0,3,0.27,0.09,0,0,0,0,0
game_1002,record_112,peru,saudi_arabia,1,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_218,player_id_212,680.6,0,6,0.7783,0.1446,0,0,1,0.0986,0.0986,0,2,4,7,14
game_1002,record_113,peru,saudi_arabia,1,second_off,first_def,first_off,second_def,player_id_218,player_id_212,154.46,0,1,0.0745,0.0745,0,0,0,0,0,0,0,0,0,0
game_1002,record_114,peru,saudi_arabia,1,second_off,first_def,second_off,first_def,player_id_218,player_id_212,312.46,0,3,0.2463,0.0821,0,0,1,0.1014,0.1014,0,0,0,0,0
game_1002,record_115,peru,saudi_arabia,1,first_off,first_def,first_off,second_def,player_id_218,player_id_212,138.91,0,2,0.1879,0.094,0,0,0,0,0,0,0,0,0,0
game_1002,record_116,peru,saudi_arabia,1,first_off,first_def,second_off,first_def,player_id_218,player_id_212,380.5,0,3,0.2598,0.1015,0,0,2,0.2213,0.1364,0,0,0,0,0
game_1002,record_117,peru,saudi_arabia,1,second_off,first_def,second_off,second_def,player_id_218,player_id_212,198.12,0,3,0.2585,0.0862,0,0,0,0,0,0,0,0,0,0
game_1002,record_118,peru,saudi_arabia,1,first_off,second_def,first_off,second_def,player_id_218,player_id_212,281.37,0,1,0.0931,0.0931,0,0,0,0,0,0,0,0,0,0
game_1002,record_119,peru,saudi_arabia,1,first_off,second_def,second_off,first_def,player_id_218,player_id_212,174.51,0,2,0.2013,0.1006,0,2,2,0.1749,0.0926,1,0,0,0,0
game_1002,record_120,peru,saudi_arabia,1,second_off,first_def,first_off,first_def,player_id_218,player_id_212,291.15,0,0,0,0,0,0,1,0.1364,0.1364,0,0,0,0,0
game_1002,record_121,peru,saudi_arabia,1,first_off,first_def,second_off,second_def,player_id_218,player_id_212,128.87,0,0,0,0,0,0,1,0.0663,0.0663,0,0,0,1,2
game_1003,record_122,china,pakistan,0,second_off,first_def,first_off,first_def,player_id_216,player_id_106,205.53,0,1,0.1035,0.1035,0,0,0,0,0,0,0,0,0,0
game_1003,record_123,china,pakistan,0,first_off,first_def,empty_net_line,empty_net_line,player_id_216,empty_net,53.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1003,record_124,china,pakistan,0,first_off,first_def,second_off,first_def,player_id_216,player_id_106,169.78,0,1,0.0973,0.0973,0,0,0,0,0,0,0,0,0,0
game_1003,record_125,china,pakistan,0,first_off,first_def,first_off,second_def,player_id_216,player_id_106,114.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1003,record_126,china,pakistan,0,first_off,first_def,first_off,first_def,player_id_216,player_id_106,339.54,0,2,0.2167,0.1104,0,2,1,0.0931,0.0931,1,0,0,0,0
game_1003,record_127,china,pakistan,0,second_off,first_def,first_off,second_def,player_id_216,player_id_106,101.03,0,2,0.2111,0.1055,0,0,3,0.2742,0.0914,0,0,0,0,0
game_1003,record_128,china,pakistan,0,second_off,second_def,second_off,first_def,player_id_216,player_id_106,97.8,0,1,0.1026,0.1026,0,0,0,0,0,0,0,0,0,0
game_1003,record_129,china,pakistan,0,second_off,second_def,empty_net_line,empty_net_line,player_id_216,empty_net,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1003,record_130,china,pakistan,0,PP_up,PP_up,PP_kill_dwn,PP_kill_dwn,player_id_216,player_id_106,545.87,2,3,0.4148,0.1522,1,0,7,0.5219,0.1063,0,4,8,7,14
game_1003,record_131,china,pakistan,0,second_off,first_def,empty_net_line,empty_net_line,player_id_216,empty_net,56.26,0,0,0,0,0,0,1,0.1665,0.1665,0,0,0,0,0
game_1003,record_132,china,pakistan,0,first_off,first_def,second_off,second_def,player_id_216,player_id_106,47.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1003,record_133,china,pakistan,0,second_off,second_def,first_off,second_def,player_id_216,player_id_106,137.88,0,0,0,0,0,0,3,0.3269,0.109,0,0,0,0,0
game_1003,record_134,china,pakistan,0,first_off,second_def,second_off,second_def,player_id_216,player_id_106,241.22,2,2,0.2108,0.1073,1,0,1,0.0917,0.0917,0,0,0,0,0
game_1003,record_135,china,pakistan,0,second_off,second_def,second_off,second_def,player_id_216,player_id_106,301.88,0,1,0.1046,0.1046,0,2,3,0.3267,0.1473,1,0,0,0,0
game_1003,record_136,china,pakistan,0,second_off,first_def,second_off,second_def,player_id_216,player_id_106,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1003,record_137,china,pakistan,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_216,player_id_106,129.77,0,0,0,0,0,0,2,0.2741,0.137,0,2,4,0,0
game_1003,record_138,china,pakistan,0,first_off,second_def,second_off,first_def,player_id_216,player_id_106,116.46,0,0,0,0,0,0,2,0.1761,0.088,0,0,0,0,0
game_1003,record_139,china,pakistan,0,first_off,second_def,first_off,second_def,player_id_216,player_id_106,393.55,0,2,0.2108,0.1163,1,0,4,0.4737,0.1512,0,0,0,0,0
game_1003,record_140,china,pakistan,0,second_off,second_def,first_off,first_def,player_id_216,player_id_106,42.76,0,0,0,0,0,0,2,0.2107,0.1053,0,0,0,0,0
game_1003,record_141,china,pakistan,0,first_off,second_def,empty_net_line,empty_net_line,player_id_216,empty_net,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1003,record_142,china,pakistan,0,first_off,second_def,first_off,first_def,player_id_216,player_id_106,69.37,0,1,0.1143,0.1143,0,0,0,0,0,0,0,0,0,0
game_1003,record_143,china,pakistan,0,second_off,first_def,second_off,first_def,player_id_216,player_id_106,371.51,2,4,0.3999,0.1163,1,2,5,0.3953,0.1075,1,0,0,0,0
game_1004,record_144,switzerland,uk,0,first_off,second_def,first_off,first_def,player_id_86,player_id_40,136.67,0,0,0,0,0,0,1,0.1152,0.1152,0,0,0,0,0
game_1004,record_145,switzerland,uk,0,second_off,second_def,first_off,second_def,player_id_86,player_id_40,262.56,2,1,0.0882,0.0882,1,0,1,0.0922,0.0922,0,0,0,0,0
game_1004,record_146,switzerland,uk,0,first_off,second_def,second_off,second_def,player_id_86,player_id_40,199.66,0,1,0.0964,0.0964,0,0,2,0.1689,0.0845,0,0,0,0,0
game_1004,record_147,switzerland,uk,0,first_off,first_def,second_off,second_def,player_id_86,player_id_40,152.46,0,1,0.0905,0.0905,0,0,2,0.1484,0.0742,0,0,0,0,0
game_1004,record_148,switzerland,uk,0,first_off,first_def,first_off,first_def,player_id_86,player_id_40,311.66,0,3,0.2123,0.0708,0,2,3,0.2662,0.1049,2,0,0,0,0
game_1004,record_149,switzerland,uk,0,first_off,second_def,second_off,first_def,player_id_86,player_id_40,222.12,0,1,0.0941,0.0941,0,0,1,0.1036,0.1036,0,0,0,0,0
game_1004,record_150,switzerland,uk,0,PP_kill_dwn,PP_kill_dwn,PP_up,PP_up,player_id_86,player_id_40,600,0,3,0.2185,0.0876,0,4,5,0.8276,0.2284,2,6,12,0,0
game_1004,record_151,switzerland,uk,0,first_off,first_def,second_off,first_def,player_id_86,player_id_40,221.57,0,1,0.0882,0.0882,0,0,2,0.1867,0.0933,0,0,0,0,0
game_1004,record_152,switzerland,uk,0,second_off,first_def,second_off,second_def,player_id_86,player_id_40,156.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game_1004,record_153,switzerland,uk,0,second_off,first_def,first_off,second_def,player_id_86,player_id_40,243.81,0,1,0.0833,0.0833,0,0,3,0.2459,0.082,0,0,0,0,0
